시도명,시군구명,상호명,상권업종중분류명,상권업종소분류코드,상권업종소분류명,행정동명,경도,위도,지역
광주광역시,서구,카페올가,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.853625987276,35.1471406436166,서구 쌍촌동
광주광역시,서구,WHIM[S]윔즈,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.85948941748,35.1477007521949,서구 쌍촌동
광주광역시,서구,청자다방,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847163787412,35.15480418871,서구 쌍촌동
광주광역시,서구,미드픽,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857062889582,35.1477860537144,서구 쌍촌동
광주광역시,서구,노트,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.859011346863,35.1497153540176,서구 쌍촌동
광주광역시,서구,선셋,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.859075242379,35.1482827533659,서구 쌍촌동
광주광역시,서구,마음을걷다,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.856495158832,35.1412997354449,서구 쌍촌동
광주광역시,서구,청자다방,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.869312962472,35.1523538342635,서구 쌍촌동
광주광역시,서구,빈스18그램,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859644973303,35.1577887104169,서구 쌍촌동
광주광역시,서구,자리,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.863812232771,35.1556735548465,서구 쌍촌동
광주광역시,서구,드롭탑,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847871182497,35.1521157817819,서구 쌍촌동
광주광역시,서구,밀탑,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.837244011919,35.1523567848246,서구 쌍촌동
광주광역시,서구,시애틀포에버,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.849600996012,35.1531958512293,서구 쌍촌동
광주광역시,서구,윔즈,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.85948941748,35.1477007521949,서구 쌍촌동
광주광역시,서구,힐링카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.856285080236,35.1523938037519,서구 쌍촌동
광주광역시,서구,온다방,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847401517771,35.1597370138137,서구 쌍촌동
